428,51
429,64
430,13
431,30
432,13
433,13
434,13
434,47
435,13
436,47
437,13
438,13
439,47
440,13
441,47
442,13
443,47
444,13
445,13
446,13
447,13
448,13
449,13
450,13
451,13
452,13
453,13
454,13
455,13
456,13
457,47
458,13
459,68
460,13
461,13
462,13
463,13
464,13
465,13
466,13
467,13
468,13
469,13
470,13
471,13
472,13
473,47
474,13
475,13
476,13
477,13
478,13
479,13
480,13
481,13
482,13
483,13
484,13
485,13
486,13
487,13
488,13
489,13
490,13
491,13
492,13
493,13
494,13
495,13
496,13
497,13
498,13
499,13
500,30
501,13
502,30
503,47
504,30
505,47
505,68
506,13
507,13
508,13
508,75
509,13
509,23
510,13
510,66
511,21
512,47
513,47
514,13
515,30
515,68
516,13
517,47
518,30
519,13
520,21
521,68
522,13
522,30
523,30
524,47
525,13
526,13
526,21
527,68
528,21
529,13
530,13
531,13
532,30
533,13
534,30
535,30
536,21
537,30
538,30
539,68
540,68
541,30
542,25
543,13
544,30
545,68
546,30
547,13
548,30
549,30
550,30
551,30
552,68
553,13
554,68
555,30
556,13
557,68
558,68
559,30
560,68
561,30
562,30
563,47
564,47
565,47
566,30
567,13
568,30
569,68
570,30
570,66
571,30
572,68
573,21
574,47
575,14
576,13
577,47
578,13
578,64
579,21
580,13
580,21
580,30
580,68
581,13
582,30
583,30
584,30
585,30
586,30
587,46
588,13
588,68
589,30
590,13
591,13
592,30
593,21
594,47
595,13
596,30
597,21
598,68
599,13
600,13
601,30
602,13
603,68
604,30
605,30
606,13
607,68
608,13
608,68
609,47
610,13
611,13
611,64
612,36
612,64
613,13
613,16
613,21
613,26
613,30
613,42
613,66
614,30
615,30
616,64
617,30
618,14
619,13
620,13
621,68
622,13
622,68
623,21
624,30
625,13
626,13
627,66
628,32
629,47
630,13
630,32
630,66
630,70
630,72
630,76
631,13
631,47
632,13
632,30
632,32
633,13
633,30
633,66
634,5
634,13
634,15
634,19
634,21
634,26
634,32
634,47
634,64
634,66
634,67
635,13
635,66
636,13
636,17
636,64
636,76
637,11
637,13
637,68
638,13
638,21
638,26
638,32
638,47
638,49
638,64
638,66
638,67
638,72
638,76
638,79
639,72
639,76
640,13
640,17
640,30
641,7
641,13
641,30
641,47
641,64
641,66
642,30
642,76
643,25
644,13
644,21
644,47
644,64
644,67
645,17
645,30
645,64
645,76
646,17
646,21
646,76
647,13
647,30
647,32
647,66
648,13
648,17
648,21
649,17
649,66
649,76
650,13
650,21
650,30
650,47
650,77
651,13
651,21
651,47
651,77
652,10
652,13
652,21
652,23
652,25
652,26
652,30
652,64
652,68
653,13
653,30
654,11
654,72
654,76
655,72
655,76
656,21
656,47
656,66
657,47
658,13
658,32
658,47
659,13
659,18
659,19
659,21
659,26
659,30
659,32
659,39
659,47
659,65
659,68
659,72
659,73
659,76
659,77
660,21
660,47
661,5
661,13
661,15
661,21
661,25
661,26
661,42
661,67
661,77
662,13
662,17
662,21
662,47
662,61
662,76
663,13
664,30
665,72
665,76
666,13
666,76
667,13
668,17
668,30
668,47
668,53
669,13
669,21
669,32
669,47
670,72
670,76
671,30
671,47
671,76
672,13
672,47
673,32
674,11
675,13
676,30
677,17
677,76
678,13
678,21
678,26
678,47
678,64
678,66
679,13
679,21
679,25
679,26
679,32
679,47
679,66
680,13
680,32
681,13
681,64
682,13
682,17
682,21
682,24
682,47
682,64
682,66
682,68
682,72
682,76
682,77
683,13
683,25
683,32
684,13
684,30
684,76
685,13
685,17
685,18
685,21
685,25
685,30
685,32
685,64
685,68
685,76
686,1
686,10
686,13
686,21
686,25
686,30
686,41
686,42
686,47
686,66
686,67
686,77
687,13
687,21
687,30
687,66
688,21
689,11
689,13
689,21
689,30
689,32
689,47
689,48
689,50
689,68
