462	37
463	50
464	50
465	50
466	50
467	22
467	105
468	14
468	22
468	50
468	74
469	22
469	56
469	107
470	50
471	107
472	107
473	22
473	54
473	73
473	74
474	50
475	50
476	50
477	22
478	50
479	24
480	22
481	107
482	50
483	50
484	22
485	22
485	37
485	44
485	47
485	64
485	73
485	74
485	83
485	102
486	22
487	50
488	102
489	107
490	22
491	22
492	22
493	22
494	47
494	73
495	22
496	50
497	50
498	22
499	22
500	22
500	49
500	50
501	50
502	50
503	22
503	74
504	107
505	37
505	107
506	107
507	107
508	22
509	50
510	19
510	22
510	37
510	50
510	73
510	74
511	37
511	74
511	102
512	22
513	22
513	50
514	107
515	73
516	22
517	22
518	37
518	50
519	64
520	64
521	107
522	22
522	47
522	73
523	50
524	22
524	74
524	107
525	50
526	107
527	50
528	50
529	50
530	22
530	74
531	107
532	22
533	22
534	22
535	22
536	50
537	49
537	50
537	107
538	22
538	35
538	49
538	56
538	107
539	107
540	37
540	47
541	107
542	22
543	22
543	106
544	50
545	22
546	37
546	50
547	22
547	50
547	74
547	107
548	22
549	62
550	37
550	74
550	120
551	22
552	102
553	50
554	102
555	50
556	102
557	107
558	37
559	50
559	107
560	50
560	120
561	107
562	107
563	73
564	64
565	22
566	49
567	22
567	49
567	50
568	22
568	74
569	47
570	37
571	107
572	50
572	107
573	22
573	47
573	50
573	73
573	107
574	22
574	37
575	37
575	56
576	107
577	22
578	50
579	37
580	50
581	50
581	107
582	22
582	50
583	102
584	22
585	50
586	41
587	37
588	50
589	50
589	64
590	13
591	22
591	37
591	50
591	102
591	107
592	47
593	22
594	22
594	47
594	73
595	37
596	22
597	47
597	107
598	37
598	49
598	50
599	37
600	50
601	49
602	50
603	37
604	22
605	50
606	50
607	50
608	37
608	50
608	56
608	107
609	50
610	22
610	74
611	50
612	22
612	50
613	50
614	73
615	50
616	49
617	50
618	22
619	50
620	50
621	107
622	22
623	22
624	22
624	50
625	102
626	22
627	22
628	22
629	22
630	107
631	47
632	22
633	50
634	22
635	22
636	50
637	22
638	22
639	107
640	50
641	37
642	50
643	50
644	19
645	22
646	37
647	22
648	22
649	50
650	107
651	50
651	73
652	22
652	50
653	37
654	50
655	22
655	50
656	102
657	50
658	50
659	22
660	50
661	50
662	50
663	47
663	50
663	73
664	50
665	22
666	50
667	50
668	47
668	73
669	50
670	50
671	50
672	50
673	50
674	50
675	50
676	22
677	50
678	50
679	50
680	50
681	50
682	50
683	50
684	50
685	50
686	22
687	50
688	50
689	50
690	50
691	50
692	50
693	50
694	102
695	50
696	22
697	50
698	50
699	50
700	50
701	50
702	50
703	22
704	22
704	50
705	50
706	50
707	50
708	22
709	37
710	50
711	50
712	50
713	53
713	81
714	37
714	47
714	50
714	105
715	107
716	50
717	56
718	107
719	107
720	50
721	107
722	37
723	107
724	107
725	64
726	56
727	22
728	56
729	50
729	107
730	107
731	107
732	107
733	107
734	107
735	107
736	107
737	64
738	107
739	50
740	107
741	107
742	107
743	107
744	107
745	49
745	50
745	107
746	50
747	41
748	17
748	22
748	37
748	47
748	64
748	73
749	47
749	73
750	50
750	105
751	22
751	107
752	37
753	15
753	22
753	27
753	37
753	39
753	47
753	49
753	54
753	57
753	65
753	72
753	73
753	74
753	102
753	104
753	107
753	120
754	50
755	21
755	22
755	24
755	50
755	74
756	107
757	50
758	49
758	50
759	107
760	15
760	22
760	35
760	47
760	66
761	56
762	50
763	22
763	37
763	64
763	73
763	107
764	22
764	49
765	47
765	73
766	47
766	50
766	73
767	47
767	73
768	50
769	22
769	50
770	4
771	50
771	107
772	49
773	50
774	50
774	107
775	22
775	47
775	50
775	73
776	107
777	50
778	50
779	50
780	50
781	74
782	22
783	22
783	64
784	50
785	50
786	47
786	73
787	22
787	50
787	107
788	22
789	57
790	50
791	47
791	73
792	82
793	49
794	22
794	107
795	102
796	29
797	5
797	15
797	22
797	34
797	35
797	37
797	47
797	49
797	50
797	57
797	73
797	74
797	102
797	105
797	106
797	107
797	120
797	122
798	50
799	50
800	22
801	50
802	50
803	22
803	74
804	22
805	35
806	35
807	35
808	54
809	35
810	35
811	35
812	35
813	35
814	22
815	22
816	107
817	22
817	37
817	47
817	50
817	73
818	50
818	57
819	22
819	73
820	49
821	22
822	50
823	22
824	50
825	73
826	73
827	22
828	73
829	22
830	22
831	22
832	22
833	73
834	73
835	73
836	22
837	22
838	73
839	22
840	22
841	22
842	73
843	22
844	22
845	22
846	22
847	22
848	22
849	73
850	22
851	22
852	107
853	22
854	22
855	22
856	22
857	22
858	22
859	22
860	22
861	22
862	22
863	22
864	22
865	73
866	22
867	22
868	107
869	22
870	73
871	22
872	22
873	22
874	22
875	22
876	22
877	22
878	22
879	22
880	22
881	22
882	22
883	22
884	22
885	22
886	22
887	22
888	22
889	22
890	22
891	22
892	22
893	22
894	22
895	22
896	22
897	22
898	22
899	22
900	22
901	22
902	22
903	22
904	22
905	22
906	22
907	22
908	22
909	22
910	22
911	22
912	22
913	22
914	22
915	22
916	22
917	22
918	22
919	22
920	22
921	22
922	22
923	22
924	22
925	22
926	22
927	22
928	22
929	22
930	22
931	22
932	22
933	22
934	22
935	22
936	22
937	22
938	22
939	22
940	22
941	22
942	22
943	22
944	22
945	22
946	22
947	22
948	47
948	73
949	35
950	22
950	37
950	54
950	73
950	107
951	47
951	73
952	22
953	22
954	54
955	22
955	49
956	47
956	50
956	73
957	15
957	22
957	47
957	49
958	22
958	47
959	50
960	47
960	49
960	50
961	22
961	39
962	22
963	12
963	22
963	37
963	73
964	37
965	22
966	49
967	50
968	22
969	47
970	22
971	22
971	47
972	47
972	73
973	22
974	107
975	102
976	22
977	50
978	74
979	37
980	22
980	50
981	50
982	107
983	47
983	73
984	50
985	22
986	22
987	56
988	49
989	22
990	107
991	22
991	50
991	74
992	22
993	50
994	50
995	49
996	49
997	22
997	35
997	37
997	47
997	57
997	74
997	101
997	105
997	120
998	50
999	50
1000	107
1001	22
1002	50
1003	24
1004	87
1005	41
1006	22
1007	105
1007	107
1008	50
1009	49
1010	50
1011	49
1012	24
1013	50
1014	107
1015	49
1016	41
1017	22
1018	22
1019	49
1020	50
1021	107
1022	107
1023	107
1024	50
1025	50
1026	50
1027	50
1028	107
1029	50
1030	49
1031	50
1032	74
1033	22
1033	74
1034	49
1035	22
1036	22
1037	22
1038	107
1039	50
1040	22
1041	74
1042	50
1043	49
1044	107
1045	22
1046	41
1047	107
1048	49
1049	50
1050	107
1051	37
1052	107
1053	49
1054	50
1055	107
1056	50
1057	47
1057	73
1058	107
1059	47
1059	73
1060	47
1060	73
1061	50
1062	107
1063	102
1064	117
1065	50
1066	27
1066	37
1067	50
1067	107
1068	50
1069	50
1070	47
1070	73
1071	22
1072	47
1072	73
1073	22
1074	107
1075	49
1076	22
1077	50
1078	107
1079	50
1080	50
1081	47
1081	50
1081	73
1082	22
1082	50
1083	24
1083	47
1083	73
1084	24
1085	22
1085	57
1085	74
1085	102
1086	35
1086	37
1086	105
1087	22
1087	37
1087	104
1087	107
1088	22
1088	49
1088	50
1089	47
1089	107
1090	22
1090	74
1090	102
1091	47
1092	22
1092	74
1093	107
1094	22
1094	37
1094	64
1095	102
1096	22
1096	37
1097	22
1097	74
1098	47
1099	22
1099	35
1099	37
1099	50
1099	74
1100	22
1100	50
1101	22
1102	41
1102	49
1103	50
1104	50
1105	50
1106	50
1107	50
1108	120
1109	22
1110	35
1110	107
1111	22
1111	74
1112	72
1113	22
1113	41
1113	107
1114	22
1114	50
1115	107
1116	50
1117	50
1118	37
1118	50
1119	50
1120	50
1121	50
1122	50
1123	22
1123	74
1124	50
1125	50
1126	47
1126	73
1127	107
1128	50
1129	50
1130	22
1131	47
1131	73
1132	22
1133	73
1134	107
1135	50
1136	50
1137	50
1138	22
1139	22
1140	22
1140	57
1141	22
1142	22
1143	19
1144	50
1145	107
1146	50
1147	50
1148	22
1149	22
1150	47
1150	90
1151	107
1152	107
1153	37
1153	107
1154	22
1154	107
1155	49
1156	107
1157	102
1158	49
1159	22
1160	50
1161	22
1161	102
1162	50
1163	57
1163	102
1164	22
1164	27
1164	37
1164	44
1164	47
1164	50
1164	64
1164	74
1164	105
1165	47
1165	73
1166	47
1166	73
1167	50
1168	19
1168	22
1168	31
1168	37
1168	44
1168	47
1168	49
1168	50
1168	73
1168	74
1168	101
1168	105
1168	120
1169	50
1170	50
1171	50
1172	50
1173	37
1173	57
1173	102
1174	47
1174	73
1175	22
1176	22
1177	50
1178	2
1178	21
1178	22
1178	24
1178	37
1178	47
1178	65
1178	73
1178	107
1178	120
1179	22
1180	37
1180	50
1180	114
1181	22
1181	37
1181	50
1181	74
1182	107
1183	50
1184	22
1185	107
1186	22
1187	50
1188	107
1189	22
1190	56
1190	107
1191	107
1192	50
1193	22
1194	50
1195	22
1196	22
1196	49
1197	54
1197	64
1198	54
1199	64
1200	37
1201	64
1202	73
1203	50
1204	18
1204	22
1204	37
1204	50
1204	54
1204	73
1204	74
1204	85
1205	22
1206	22
1206	28
1206	117
1207	22
1208	15
1208	22
1208	50
1209	22
1209	54
1209	112
1209	117
1210	73
1211	22
1212	22
1212	47
1212	50
1213	50
1214	11
1214	22
1214	37
1214	47
1214	54
1214	112
1214	117
1215	22
1215	112
1215	117
1216	105
1217	22
1217	28
1217	49
1217	50
1217	117
1218	16
1218	22
1218	48
1218	66
1218	73
1218	117
1219	22
1220	22
1220	24
1220	28
1220	31
1220	35
1220	37
1220	44
1220	47
1220	48
1220	50
1220	60
1220	73
1220	74
1220	85
1220	87
1220	97
1220	102
1220	112
1220	117
1220	120
1221	11
1221	22
1221	35
1221	37
1221	66
1221	101
1221	120
1222	6
1222	22
1222	26
1222	47
1222	54
1222	64
1222	73
1222	74
1222	102
1222	105
1222	106
1223	22
1223	105
1224	35
1225	22
1225	28
1225	35
1225	47
1225	102
1225	105
1225	117
1226	35
1226	74
1227	22
1227	31
1227	37
1227	47
1227	49
1227	50
1227	73
1227	74
1227	120
1228	22
1228	107
1229	10
1229	22
1229	31
1229	37
1229	47
1229	49
1229	50
1229	70
1229	74
1229	102
1230	22
1230	47
1230	54
1230	73
1230	102
1230	105
1231	37
1231	50
1231	73
1232	22
1232	37
1232	50
1232	54
1232	73
1232	74
1232	102
1232	107
1232	121
1233	37
1233	44
1233	50
1233	74
1233	120
1233	121
1234	11
1234	22
1234	37
1234	44
1234	47
1234	49
1234	50
1234	51
1234	73
1234	74
1234	102
1234	105
1234	112
1234	117
1234	120
1234	121
1235	22
1235	47
1235	50
1236	22
1236	74
1236	102
1237	73
1237	112
1237	117
1238	73
1238	112
1238	117
1239	21
1240	22
1240	37
1240	64
1241	74
1242	54
1242	74
1243	15
1243	47
1243	48
1243	50
1243	66
1243	73
1243	74
1243	105
1244	74
1245	50
1246	112
1246	117
1247	22
1247	106
1248	48
1249	50
1250	15
1250	22
1250	37
1250	47
1250	48
1250	73
1250	102
1251	22
1251	74
1252	21
1253	28
1253	48
1253	66
1253	74
1253	117
1254	47
1254	50
1254	54
1255	37
1256	28
1256	74
1256	117
1257	22
1257	47
1257	50
1257	105
1258	22
1258	28
1258	37
1258	47
1258	50
1258	74
1258	117
1259	47
1259	73
1259	112
1259	117
1260	22
1260	47
1260	74
1261	22
1262	22
1262	28
1262	74
1262	105
1262	117
1263	37
1263	48
1263	105
1264	22
1264	74
1265	21
1265	22
1265	37
1265	47
1265	50
1265	105
1265	112
1265	117
1266	37
1266	47
1266	50
1266	73
1266	88
1266	120
1267	22
1268	22
1268	47
1268	50
1269	28
1269	74
1269	117
1270	76
1270	107
1271	22
1271	35
1271	37
1271	49
1271	78
1271	88
1272	74
1273	76
1274	48
1274	50
1275	112
1275	117
1276	112
1276	117
1277	15
1277	22
1277	35
1277	37
1277	40
1277	47
1277	50
1277	73
1277	74
1277	85
1277	102
1277	112
1277	117
1277	120
1277	121
1278	49
1279	21
1279	50
1279	104
1279	120
1280	35
1280	47
1280	50
1280	76
1281	22
1281	54
1281	86
1282	74
1283	21
1284	37
1284	112
1284	117
1285	37
1285	73
1286	37
1287	50
1287	73
1288	37
1288	88
1288	120
1289	73
1290	22
1290	73
1291	22
1291	104
1292	16
1292	22
1292	31
1292	35
1292	37
1292	47
1292	50
1292	54
1292	105
1292	117
1293	21
1293	22
1293	47
1294	15
1294	22
1294	28
1294	31
1294	34
1294	37
1294	44
1294	47
1294	49
1294	50
1294	61
1294	74
1294	87
1294	102
1294	104
1294	107
1294	112
1294	113
1294	117
1294	120
1295	1
1295	22
1295	27
1295	31
1295	37
1295	44
1295	50
1295	60
1295	74
1295	87
1295	102
1295	105
1295	120
1295	121
1296	22
1296	27
1296	31
1296	37
1296	44
1296	73
1296	74
1296	87
1296	102
1296	120
1296	121
1297	47
1297	48
1297	50
1297	102
1297	105
1298	35
1298	47
1298	50
1298	54
1298	74
1298	107
1299	50
1300	73
1300	74
1301	37
1301	73
1301	74
1302	50
1303	22
1303	35
1303	47
1303	50
1303	74
1303	112
1303	117
1303	121
1304	22
1304	41
1305	22
1305	28
1305	37
1305	54
1305	117
1306	22
1306	37
1307	22
1307	24
1307	28
1307	37
1307	49
1307	73
1307	97
1307	117
1308	28
1308	73
1309	21
1309	22
1309	74
1309	77
1309	105
1309	111
1310	22
1311	76
1312	37
1312	120
1313	47
1314	22
1314	47
1314	50
1314	74
1315	37
1315	74
1316	112
1316	117
1317	50
1318	4
1318	11
1318	22
1318	37
1318	44
1318	45
1318	50
1318	54
1318	58
1318	73
1318	74
1318	85
1318	105
1319	22
1319	105
1320	22
1321	47
1321	50
1321	54
1321	74
1321	76
1322	50
1322	66
1322	74
1323	22
1323	47
1323	50
1323	54
1324	21
1324	50
1324	73
1324	117
1325	21
1325	22
1325	35
1326	15
1326	22
1326	35
1326	37
1326	44
1326	47
1326	107
1326	120
1327	15
1327	22
1327	37
1327	40
1327	47
1327	48
1327	50
1327	73
1327	74
1327	100
1327	102
1328	47
1328	74
1328	102
1329	47
1329	48
1330	22
1330	37
1330	54
1330	73
1330	85
1331	8
1332	37
1333	48
1333	50
1333	105
1334	22
1334	73
1335	22
1336	16
1336	22
1336	37
1336	54
1336	73
1337	22
1337	47
1337	50
1338	112
1338	117
1339	37
1339	44
1339	73
1339	74
1339	120
1339	121
1340	22
1341	21
1341	50
1341	73
1342	22
1342	73
1343	54
1344	22
1344	28
1344	41
1344	47
1344	50
1344	74
1345	22
1345	28
1345	37
1345	47
1345	49
1345	50
1345	64
1345	65
1345	73
1345	74
1345	102
1346	21
1347	22
1347	34
1347	37
1347	47
1347	50
1347	54
1347	73
1347	74
1347	102
1347	105
1348	50
1348	74
1348	106
1349	1
1349	21
1349	22
1349	37
1349	47
1349	49
1349	54
1349	74
1349	77
1349	85
1349	105
1349	107
1349	112
1349	117
1350	54
1351	50
1351	54
1351	86
1352	16
1352	22
1352	37
1352	47
1352	74
1352	104
1353	22
1353	37
1353	74
1354	16
1354	21
1354	22
1354	37
1354	47
1354	49
1354	50
1354	72
1354	74
1354	97
1355	47
1355	50
1356	28
1356	74
1356	117
1357	28
1357	117
1358	15
1358	22
1358	37
1358	44
1358	49
1358	73
1358	74
1358	102
1359	22
1359	24
1359	37
1359	41
1359	44
1359	47
1359	50
1359	54
1359	66
1359	73
1359	74
1359	108
1360	22
1360	102
1361	22
1361	28
1361	37
1361	49
1361	112
1361	117
1362	21
1362	22
1362	37
1362	47
1362	50
1362	73
1362	88
1362	120
1363	54
1364	21
1364	22
1364	35
1364	37
1364	40
1364	44
1364	47
1364	49
1364	50
1364	107
1364	121
1365	22
1365	50
1366	22
1366	28
1366	31
1366	35
1366	37
1366	40
1366	49
1366	50
1366	74
1366	104
1366	117
1367	22
1367	40
1367	49
1367	102
1367	121
1368	22
1368	31
1368	37
1368	41
1368	47
1368	48
1368	49
1368	50
1368	54
1368	64
1368	74
1368	102
1368	118
1369	1
1369	6
1369	22
1369	26
1369	35
1369	37
1369	47
1369	50
1369	64
1369	73
1369	74
1369	104
1369	105
1369	106
1369	118
1370	37
1370	50
1370	118
1371	21
1371	31
1371	34
1371	37
1371	66
1371	74
1371	77
1371	105
1372	54
1372	74
1372	102
1373	15
1373	49
1373	54
1373	74
1373	95
1373	112
1373	117
1374	37
1374	74
1374	118
1375	21
1375	22
1375	77
1375	104
1376	74
1377	22
1377	37
1377	47
1377	49
1377	73
1377	74
1377	76
1377	95
1377	102
1377	104
1377	105
1377	111
1377	118
1377	120
1378	72
1379	21
1379	50
1379	73
1380	15
1380	22
1380	28
1380	47
1380	48
1380	50
1380	74
1380	117
1381	50
1382	18
1382	19
1382	22
1382	26
1382	27
1382	35
1382	37
1382	47
1382	49
1382	55
1382	65
1382	66
1382	72
1382	74
1382	85
1382	102
1382	118
1382	120
1383	54
1384	19
1384	22
1384	28
1384	31
1384	35
1384	37
1384	44
1384	48
1384	50
1384	54
1384	64
1384	65
1384	74
1384	102
1384	108
1384	118
1384	120
1385	22
1386	21
1386	50
1387	22
1387	26
1387	37
1387	48
1387	49
1387	50
1387	74
1387	118
1388	26
1388	37
1388	44
1388	50
1388	73
1388	74
1388	120
1388	121
1389	11
1389	22
1389	37
1389	47
1389	50
1389	74
1389	102
1389	105
1390	15
1390	22
1390	28
1390	35
1390	74
1390	117
1390	121
1391	22
1391	35
1391	37
1391	47
1391	48
1391	49
1391	50
1391	60
1391	64
1391	74
1391	105
1392	28
1392	74
1392	117
1393	22
1393	37
1393	44
1393	48
1393	50
1393	73
1393	104
1394	22
1394	35
1394	37
1394	50
1394	54
1394	73
1394	105
1394	118
1395	21
1395	22
1395	41
1395	102
1396	112
1396	117
1397	22
1397	26
1397	35
1397	49
1397	50
1397	74
1397	105
1397	112
1397	117
1398	22
1398	37
1398	73
1398	118
1399	37
1400	22
1400	37
1401	37
1401	73
1401	118
1402	50
1403	74
1403	107
1404	8
1404	22
1404	32
1404	35
1404	37
1404	44
1404	47
1404	49
1404	50
1404	73
1404	74
1404	85
1404	105
1404	107
1404	118
1404	120
1404	121
1405	28
1405	48
1405	74
1405	105
1405	117
1406	37
1406	118
1407	19
1407	22
1407	31
1407	35
1407	37
1407	47
1407	50
1407	54
1407	65
1407	73
1407	74
1407	84
1408	37
1408	50
1408	118
1409	11
1409	22
1409	28
1409	47
1409	49
1409	50
1409	54
1409	73
1409	74
1409	104
1409	105
1410	15
1410	73
1411	19
1411	22
1411	31
1411	37
1411	50
1411	54
1411	65
1411	73
1411	74
1411	107
1411	118
1412	37
1412	47
1412	50
1412	74
1413	7
1413	10
1413	22
1413	30
1413	31
1413	34
1413	35
1413	37
1413	44
1413	47
1413	48
1413	49
1413	50
1413	55
1413	65
1413	68
1413	70
1413	73
1413	74
1413	98
1413	101
1413	102
1413	107
1414	21
1414	22
1414	37
1414	44
1414	73
1414	74
1414	120
1414	121
1415	22
1415	37
1415	47
1415	49
1415	50
1415	73
1415	74
1415	104
1415	105
1415	118
1416	17
1416	19
1416	22
1416	35
1416	37
1416	44
1416	46
1416	47
1416	49
1416	63
1416	65
1416	73
1416	74
1416	76
1416	88
1416	101
1416	102
1416	107
1416	118
1416	120
1416	121
1417	22
1417	35
1417	37
1417	44
1417	47
1417	50
1417	63
1417	73
1417	74
1417	76
1417	97
1417	101
1417	102
1417	105
1417	120
1417	121
1418	22
1418	63
1418	101
1418	105
1419	22
1419	24
1419	37
1419	47
1419	48
1419	49
1419	50
1419	74
1419	97
1419	118
1420	19
1420	22
1420	35
1420	37
1420	44
1420	47
1420	50
1420	65
1420	73
1420	74
1420	97
1420	105
1420	118
1420	120
1420	121
1421	37
1421	118
1422	6
1422	22
1422	23
1422	26
1422	28
1422	37
1422	42
1422	47
1422	48
1422	50
1422	64
1422	73
1422	74
1422	99
1422	105
1422	106
1422	107
1422	112
1422	116
1422	117
1423	6
1423	22
1423	26
1423	47
1423	48
1423	50
1423	64
1423	104
1423	106
1424	22
1425	22
1425	28
1425	37
1425	47
1425	74
1425	75
1425	105
1425	117
1426	21
1426	22
1426	28
1426	37
1426	44
1426	72
1426	73
1426	77
1426	117
1427	22
1427	47
1427	50
1427	73
1427	112
1427	117
1428	19
1428	22
1428	37
1428	65
1428	73
1428	120
1429	22
1429	31
1429	37
1429	102
1429	118
1430	22
1430	26
1430	28
1430	37
1430	50
1430	74
1430	88
1430	112
1430	117
1430	120
1431	28
1431	35
1431	47
1431	50
1431	74
1431	117
1432	102
1433	22
1433	37
1433	44
1433	47
1433	50
1433	54
1433	74
1434	50
1434	74
1435	22
1435	34
1435	37
1435	47
1435	50
1435	74
1435	95
1435	105
1435	118
1436	22
1436	37
1436	47
1436	50
1436	54
1436	105
1437	15
1437	19
1437	22
1437	28
1437	37
1437	47
1437	48
1437	50
1437	65
1437	73
1437	74
1437	105
1437	117
1437	120
1438	28
1438	48
1438	74
1438	105
1438	117
1439	21
1439	37
1439	47
1439	73
1439	118
1440	50
1441	22
1441	37
1441	50
1441	88
1441	105
1441	120
1442	22
1442	34
1442	35
1442	37
1442	47
1442	50
1442	73
1443	50
1444	21
1444	28
1444	54
1444	73
1444	74
1444	86
1444	117
1445	37
1445	74
1446	22
1446	47
1446	50
1447	47
1447	50
1448	48
1449	15
1449	19
1449	22
1449	28
1449	37
1449	47
1449	48
1449	50
1449	65
1449	74
1449	112
1449	117
1449	120
1450	37
1451	37
1451	50
1451	118
1452	21
1452	22
1452	28
1452	35
1452	37
1452	44
1452	47
1452	49
1452	54
1452	74
1452	77
1452	85
1452	102
1452	104
1452	112
1452	117
1452	120
1452	121
1453	22
1453	35
1453	37
1453	47
1453	49
1453	50
1453	73
1453	74
1453	84
1453	104
1453	105
1453	107
1453	118
1453	121
1454	22
1454	35
1454	42
1454	74
1454	107
1455	19
1455	21
1455	22
1455	35
1455	37
1455	47
1455	49
1455	54
1455	64
1455	73
1455	74
1455	85
1455	102
1455	105
1455	107
1456	19
1456	21
1456	22
1456	26
1456	37
1456	47
1456	50
1456	65
1456	74
1456	107
1456	120
1457	22
1458	19
1458	21
1458	22
1458	28
1458	35
1458	37
1458	49
1458	50
1458	65
1458	77
1458	112
1458	117
1458	120
1459	11
1459	22
1459	28
1459	35
1459	37
1459	47
1459	48
1459	50
1459	54
1459	73
1459	74
1459	102
1459	117
1460	22
1460	105
1461	22
1461	35
1461	37
1461	48
1461	49
1461	50
1461	54
1461	74
1461	102
1461	105
1461	118
1462	35
1463	28
1463	37
1463	44
1463	47
1463	50
1463	73
1463	105
1463	107
1463	108
1463	118
1464	22
1464	37
1464	40
1464	44
1464	49
1464	50
1464	66
1464	73
1464	74
1464	105
1464	106
1464	112
1464	117
1465	22
1465	74
1466	22
1466	28
1466	50
1466	117
1467	22
1467	74
1467	76
1467	112
1467	117
1468	37
1468	47
1468	50
1468	112
1468	117
1469	105
1470	18
1470	22
1470	44
1470	47
1471	11
1471	19
1471	22
1471	37
1471	106
1472	22
1472	35
1472	37
1472	50
1472	54
1472	73
1472	74
1472	104
1472	105
1472	111
1472	118
1472	121
1473	22
1473	37
1473	50
1473	54
1473	73
